global_idx,sentence,verb,recipient,rec.pron,theme,theme.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
5910,"Then if you'll lend me a coat and a pair of gloves, I'll go home. """,lend,me,p,a coat and a pair of gloves,n,lend,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,20,dative,alternating,"Then if you'll lend a coat and a pair of gloves to me, I'll go home. """,0.2277936935,0.2047522068,0.1119763851,0.3935368061,0.2866981029510498,1
20928,This is a new detail added to give the reader or viewer a new understanding of the story.,give,the reader or viewer,n,a new understanding of the story,n,give,VB,7,,NN,NOUN,8,NN,NOUN,12,,,19,dative,alternating,This is a new detail added to give a new understanding of the story to the reader or viewer.,0.1019363403,0.03635072708,0.1112098694,-0.000648021698,-0.0020318031311035,1
18752,"blessed is the Lord, the God of israel... who has given us this glorious gift",given,us,p,this glorious gift,n,give,VBN,14,who,PRP,PRON,15,NN,NOUN,16,,,19,dative,alternating,"blessed is the Lord, the God of israel... who has given this glorious gift to us ",-0.06354880333,-0.1467092037,-0.1339154243,0.0541343689,-0.2208867073059082,1
14823,Girl's got herself a date.,got,herself,p,a date,n,get,VBD,2,,PRP,PRON,3,NN,NOUN,4,,,7,dative,benefactive_alternating,Girl's got a date for herself.,0.007710933685,-0.2512714863,0.2291052341,-0.1327517033,-0.741004467010498,1
4698,"“Jacques, ” said Defarge; “judiciously show a cat milk, if you wish her to thirst for it.",show,a cat,n,milk,n,show,VB,9,,NN,NOUN,10,NN,NOUN,12,,,23,dative,alternating,"“Jacques, ” said Defarge; “judiciously show milk to a cat, if you wish her to thirst for it.",-0.2619748116,-0.1615486145,-0.1203355789,-0.3076500893,-0.0851068496704101,1
21625,"Then, after the eggs are fertilized, they are sent to the shell gland which will give the eggs a protective shell.",give,the eggs,n,a protective shell,n,give,VB,17,which,NNS,NOUN,18,NN,NOUN,20,,,24,dative,alternating,"Then, after the eggs are fertilized, they are sent to the shell gland which will give a protective shell to the eggs.",-0.3090481758,-0.2180356979,-0.1660876274,-0.1328248978,-0.139132022857666,1
19550,I'm always going to regret giving her that heimlich.,giving,her,p,that heimlich,n,give,VBG,6,,PRP,PRON,7,NN,NOUN,8,,,11,dative,alternating,I'm always going to regret giving that heimlich to her.,-0.06268763542,-0.2376813889,-0.1605346203,-0.09467864037,-0.0476152896881103,1
10815,"This man giving you your money, he your new ""top man""?",giving,you,p,your money,n,give,VBG,2,this man,PRP,PRON,3,NN,NOUN,4,,,15,dative,alternating,"This man giving your money to you, he your new ""top man""?",-0.1539006233,-0.3007717133,-0.293337822,-0.1467223167,-0.0348358154296875,1
7048,"He was endowed with tact and power of observation, and returned from his first embassy full of news of the men and customs he had encountered; “for he had seen on several occasions that when the messengers the Great Kaan had sent into various parts of the world returned and told him the results of the embassy on which they had gone, and could tell him no other news of the countries where they had been, the Kaan said they were ignorant fools. ” For seventeen years young Messer Marco was employed in continual coming and going.",tell,him,p,no other news of the countries where they had been,n,tell,VB,68,,PRP,PRON,69,NN,NOUN,70,,,104,dative,alternating,"He was endowed with tact and power of observation, and returned from his first embassy full of news of the men and customs he had encountered; “for he had seen on several occasions that when the messengers the Great Kaan had sent into various parts of the world returned and told him the results of the embassy on which they had gone, and could tell no other news of the countries where they had been to him, the Kaan said they were ignorant fools. ” For seventeen years young Messer Marco was employed in continual coming and going.",0.02930402756,-0.00775384903,0.01263666153,0.05692100525,-0.0291805267333984,1
13884,"If I see him, I'll give him your regards.",give,him,p,your regards,n,give,VB,7,i,PRP,PRON,8,NNS,NOUN,9,,,12,dative,alternating,"If I see him, I'll give your regards to him.",-0.1021959782,0.06878447533,-0.1388828754,0.1323606968,-0.2642815113067627,1
23318,"So I made a copy of the check that they had cashed attached it to their letter, and sent them a nasty letter with the card cut in little bitty pieces, saying Thanks, but no thanks",sent,them,p,"a nasty letter with the card cut in little bitty pieces , saying thanks , but no thanks",n,send,VBD,19,,PRP,PRON,20,NN,NOUN,21,,,39,dative,alternating,"So I made a copy of the check that they had cashed attached it to their letter, and sent a nasty letter with the card cut in little bitty pieces, saying thanks, but no thanks to them ",0.003339290619,-0.1116142273,-0.1628856659,-0.05414009094,-0.1662425994873047,1
14015,I will show them my real power.,show,them,p,my real power,n,show,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,I will show my real power to them.,0.04031658173,-0.1552977562,0.06891703606,-0.07841324806,0.017549991607666,1
2665,Cos you pay me that!,pay,me,p,that,i,pay,VBP,2,you,PRP,PRON,3,DT,PRON,4,,,6,dative,alternating,Cos you pay that to me!,-0.560801506,-0.9226708412,-0.8265337944,0.1793818474,0.1478290557861328,1
9798,- It got her out of giving me a birthday party.,giving,me,p,a birthday party,n,give,VBG,6,,PRP,PRON,7,NN,NOUN,8,,,12,dative,alternating,- It got her out of giving a birthday party to me.,0.1233253479,-0.02993297577,-0.5672478676,0.2244455814,-0.015871524810791,1
15967,I'm not gonna give you closure.,give,you,p,closure,n,give,VB,5,,PRP,PRON,6,NN,NOUN,7,,,9,dative,alternating,I'm not gonna give closure to you.,0.05222916603,-0.0440967083,-0.437100172,0.0668399334,0.0378510951995849,1
16382,"And also, in 1956, Hughes gave Nixon's brother $205, 000 dollars to secure Pentagon contracts.",gave,nixon's brother,n,"$ 205 , 000 dollars",n,give,VBD,7,hughes,NN,NOUN,8,NNS,NOUN,11,,,21,dative,alternating,"And also, in 1956, Hughes gave $ 205, 000 dollars to Nixon's brother to secure Pentagon contracts.",-0.4792141914,0.05403900146,-0.3547105789,-0.2285933495,-0.3688259124755859,0
10945,That's why the other planets give us such a wide berth.,give,us,p,such a wide berth,n,give,VBP,6,the other planets,PRP,PRON,7,NN,NOUN,8,,,13,dative,alternating,That's why the other planets give such a wide berth to us.,-0.1066403389,-0.3007729053,0.01361513138,0.09886598587,-0.3233709335327148,1
12986,"Well, there's the fact that Razon gave the girl the boot.",gave,the girl,n,the boot,n,give,VBD,8,razon,NN,NOUN,9,NN,NOUN,11,,,14,dative,alternating,"Well, there's the fact that Razon gave the boot to the girl.",-0.1822440624,-0.04495501518,0.03167533875,-0.2043633461,-0.3951432704925537,1
20457,I'll make you a chocolate cake tomorrow.,make,you,p,a chocolate cake,n,make,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,9,dative,do_only/benefactive_alternating,I'll make a chocolate cake for you tomorrow.,-0.1116514206,-0.02937221527,-0.09121155739,-0.1226480007,-0.3084981441497803,1
16996,Spare me that nonsense.,Spare,me,p,that nonsense,n,spare,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,do_only,Spare that nonsense to me.,0.5485439301,0.03650999069,-0.4063458443,0.08308172226,-0.1466140747070312,1
16744,Give me the gun.,Give,me,p,the gun,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give the gun to me.,0.2179493904,-0.1793954372,-0.3002276421,0.3067514896,0.8313069343566895,1
15139,I slip Crowley one dose of blood every hour for eight hours and seal the deal with a bloody fist sandwich.,slip,crowley,n,one dose of blood every hour,n,slip,VBP,1,i,NNP,PROPN,2,NN,NOUN,3,,,22,dative,alternating,I slip one dose of blood every hour to Crowley for eight hours and seal the deal with a bloody fist sandwich.,-0.2400603294,0.009720802307,0.01464128494,-0.3962316513,-0.1392364501953125,1
7969,"It is because we are old and are soon to die that we chose to take the place of young and useful men on a mission to you from our people, to bring you gifts and to ask a gift from you. """,bring,you,p,gifts,n,bring,VB,33,,PRP,PRON,34,NNS,NOUN,35,,,45,dative,alternating,"It is because we are old and are soon to die that we chose to take the place of young and useful men on a mission to you from our people, to bring gifts to you and to ask a gift from you. """,-0.06378269196,-0.08911466599,-0.0331056118,-0.01167416573,-0.1285789012908935,1
3532,"Then he told them the King 's commands, and they answered that by next morning all should be accomplished exactly as the King had ordered.",told,them,p,the king's commands,n,tell,VBD,2,he,PRP,PRON,3,NNS,NOUN,4,,,27,dative,alternating,"Then he told the king's commands to them, and they answered that by next morning all should be accomplished exactly as the King had ordered.",0.2068893909,0.1860976219,0.1133682728,0.4010367393,0.0393033027648925,1
19032,She does all his public relations and he gives her every exclusive.,gives,her,p,every exclusive,n,give,VBZ,8,he,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,She does all his public relations and he gives every exclusive to her.,-0.07766771317,-0.2102584839,-0.02312850952,-0.2921419144,-0.5565929412841797,1
24955,"Film critic Andrew Osmond wrote that the epilogue hurt the film's integrity for ""giving Fritz cartoon powers of survival that the film had rejected until then"".",giving,fritz,n,cartoon powers of survival that the film had rejected until then,n,give,VBG,15,,NNP,PROPN,16,NNS,NOUN,17,,,30,dative,alternating,"Film critic Andrew Osmond wrote that the epilogue hurt the film's integrity for ""giving cartoon powers of survival that the film had rejected until then to Fritz "".",0.1454310417,0.02904081345,-0.0679974556,0.1777000427,0.1411032676696777,1
6011,"Jordan, who fancied he was right in this, went away without having found it necessary to hand him the engineer's confession, and was glad he had not offered to produce it when he ransacked his office for it a few days later.",hand,him,p,the engineer's confession,n,hand,VB,18,,PRP,PRON,19,NN,NOUN,20,,,47,dative,alternating,"Jordan, who fancied he was right in this, went away without having found it necessary to hand the engineer's confession to him, and was glad he had not offered to produce it when he ransacked his office for it a few days later.",-0.1275138855,-0.09838795662,-0.1429357529,0.005345344543,-0.0029497146606445,1
12125,"If you don't like this guy, I can find you a better one.",find,you,p,a better one,i,find,VB,10,i,PRP,PRON,11,CD,NUM,12,,,16,dative,benefactive_alternating,"If you don't like this guy, I can find a better one for you.",-0.1422252655,-0.1417815685,-0.1705589294,-0.09668016434,-0.3637590408325195,1
3520,"But first you must follow me boldly into my Father 's Kingdom, underneath the earth; and when we get there, remember this -- he will offer you gold and silver, and dazzling gems, but do not touch them.",offer,you,p,"gold and silver , and dazzling gems",n,offer,VB,28,he,PRP,PRON,29,NN,NOUN,30,,,44,dative,alternating,"But first you must follow me boldly into my Father 's Kingdom, underneath the earth; and when we get there, remember this -- he will offer gold and silver, and dazzling gems to you, but do not touch them.",0.06113028526,-0.04585695267,0.02280926704,0.0480761528,-0.0587718486785888,1
8452,"The divine light which is shed upon those who have lived for others, who have denied themselves the lusts of the flesh, For a long space, perhaps an hour, they stayed, silent save for a low word now and again from the Doctor as he felt the Judge's heart.",denied,themselves,p,the lusts of the flesh,n,deny,VBN,16,who,PRP,PRON,17,NNS,NOUN,18,,,56,dative,do_only,"The divine light which is shed upon those who have lived for others, who have denied the lusts of the flesh to themselves, For a long space, perhaps an hour, they stayed, silent save for a low word now and again from the Doctor as he felt the Judge's heart.",0.04720878601,-0.02133989334,-0.05902957916,0.0153465271,0.0064406394958496,1
7147,"At this point, when the excitement was intense, the brutal Dhusasana commanded Draupadi to be brought into the hall, and insulted her in every way, to the great rage of the helpless Pandavas, until Dhrita-rashtra, affrighted by the evil omens by which the gods signified their disapproval, rebuked Dhusasana for his conduct, and giving Draupadi her wish, released her husbands and herself and sent them back to their kingdom.",giving,draupadi,n,her wish,n,give,VBG,61,,NNP,PROPN,62,NN,NOUN,63,,,79,dative,alternating,"At this point, when the excitement was intense, the brutal Dhusasana commanded Draupadi to be brought into the hall, and insulted her in every way, to the great rage of the helpless Pandavas, until Dhrita-rashtra, affrighted by the evil omens by which the gods signified their disapproval, rebuked Dhusasana for his conduct, and giving her wish to Draupadi, released her husbands and herself and sent them back to their kingdom.",0.02464485168,0.05042600632,0.06294083595,0.01961922646,-0.0396003723144531,1
7008,Orseolo’s expedition was little less than a triumphal progress; the coast towns of Dalmatia from Zara to Ragusa rendered him their homage.,rendered,him,p,their homage,n,render,VBD,20,the coast towns of dalmatia from zara to ragusa,PRP,PRON,21,NN,NOUN,22,,,25,dative,alternating,Orseolo’s expedition was little less than a triumphal progress; the coast towns of Dalmatia from Zara to Ragusa rendered their homage to him.,-0.06259393692,-0.4693174362,-0.2688765526,-0.260910511,-0.4077720642089844,1
1116,"of getting i the some sort of a working a relationship a at a more detailed  where in between, we're between the staff  the teaching staff and the tutor, the form tutors  help the teaching staff, especially and say in your department where you you're gonna have to give them more homework.",give,them,p,more homework,n,give,VB,57,,PRP,PRON,58,NN,NOUN,59,,,62,dative,alternating,"of getting i the some sort of a working a relationship a at a more detailed  where in between, we're between the staff  the teaching staff and the tutor, the form tutors  help the teaching staff, especially and say in your department where you you're gonna have to give more homework to them.",0.0653181076,-0.03778839111,-0.023686409,-0.02382898331,0.011446475982666,1
2341,"You can actually get stronger as you go along on all the benefits  so instead of selling one benefit, you could sell them a multitude of benefits  because it means that if you're with a customer two hours or two and a half hours, instead of spending ninety percent of the time, chatting along, you, you'll not argue about, you follow me, I've stopped selling benefits, but I used to sell them brillian brilliantly, in other words you get, gives you a bit of meat",sell,them,p,a multitude of benefits,n,sell,VB,23,you,PRP,PRON,24,NN,NOUN,25,,,100,dative,alternating,"You can actually get stronger as you go along on all the benefits  so instead of selling one benefit, you could sell a multitude of benefits to them  because it means that if you're with a customer two hours or two and a half hours, instead of spending ninety percent of the time, chatting along, you, you'll not argue about, you follow me, I've stopped selling benefits, but I used to sell them brillian brilliantly, in other words you get, gives you a bit of meat",-0.05148243904,-0.06554079056,-0.08399438858,-0.009488105774,-0.042187213897705,1
15219,Please tell me that.,tell,me,p,that,i,tell,VB,1,,PRP,PRON,2,DT,PRON,3,,,5,dative,alternating,Please tell that to me.,0.2116434574,-0.3173954487,-0.4193401337,-0.01680326462,1.679464340209961,1
17666,"""To tell you the truth, you've always been an odious and insignificant man. """,tell,you,p,the truth,n,tell,VB,2,,PRP,PRON,3,NN,NOUN,4,,,18,dative,alternating,"""To tell the truth to you, you've always been an odious and insignificant man. """,0.1765823364,-0.1292822361,-0.276818037,0.2176718712,-0.0173723697662353,1
917,who gave it to you that gave you that?,gave,you,p,that,i,give,VBD,6,that,PRP,PRON,7,DT,PRON,8,,,10,dative,alternating,who gave it to you that gave that to you?,0.2460281849,0.1877813339,-0.3816101551,-0.1218307018,-0.4712224006652832,1
6840,"“Do not forget that we shall be most happy to have you visit us again! ” And the Princess gave Gran’ma, Gran’pa, Janey and Johnny each a beautiful ring in which was set a wonderful Moonstone.",gave,each,p,a beautiful ring in which was set a wonderful moonstone,n,give,VBD,21,the princess,DT,PRON,29,NN,NOUN,30,,,41,dative,alternating,"“Do not forget that we shall be most happy to have you visit us again! ” And the Princess gave Gran’ma, Gran’pa, Janey and Johnny a beautiful ring in which was set a wonderful moonstone to each.",-0.0570025444,0.05752301216,0.1101870537,-0.0563287735,0.0572986602783203,0
7603,"I owe you one for that, my illustrious friend, and you're the sort of creditor I generally do pay in the long run. '",owe,you,p,one,i,owe,VBP,1,i,PRP,PRON,2,CD,NUM,3,,,28,dative,alternating,"I owe one to you for that, my illustrious friend, and you're the sort of creditor I generally do pay in the long run. '",0.1480097771,-0.001210451126,-0.06713294983,0.04810357094,-0.0207350254058837,1
1758,send them the bill and we'll send them the goods.,send,them,p,the goods,n,send,VB,7,we,PRP,PRON,8,NNS,NOUN,9,,,12,dative,alternating,send them the bill and we'll send the goods to them.,-0.001347064972,-0.2435832024,-0.001552820206,0.3165123463,0.2106642723083496,1
23196,Lynch's work on the series has earned her two award nominations.,earned,her,p,two award nominations,n,earn,VBN,7,lynch's work on the series,PRP,PRON,8,NNS,NOUN,9,,,13,dative,benefactive_alternating,Lynch's work on the series has earned two award nominations for her.,-0.008023738861,-0.02075195313,0.2618484497,0.1916179657,0.1472225189208984,1
10038,Leave me a message and I'll call you back.,Leave,me,p,a message,n,leave,VB,0,,PRP,PRON,1,NN,NOUN,2,,,11,dative,alternating/benefactive_alternating,Leave a message to me and I'll call you back.,0.143045187,-0.005635499954,0.138133049,0.1315681934,-0.3266615867614746,1
11579,Give me your hand.,Give,me,p,your hand,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give your hand to me.,0.7049832344,0.08440303802,0.005177497864,0.7271084785,0.5567431449890137,1
22233,"They are called ""skinny jeans"" because they give you a thin figure.",give,you,p,a thin figure,n,give,VBP,9,they,PRP,PRON,10,NN,NOUN,11,,,15,dative,alternating,"They are called ""skinny jeans"" because they give a thin figure to you.",-0.1743533611,-0.3540022373,-0.2457172871,0.2813241482,-0.0505704879760742,1
5857,"Lance, just returned from Berkeley during Easter holidays, lifted one eyebrow at Tom, lowered one lid very slowly, and gave his mother a level, sidelong glance.",gave,his mother,n,"a level , sidelong glance",n,give,VBD,23,,NN,NOUN,24,NN,NOUN,26,,,32,dative,alternating,"Lance, just returned from Berkeley during Easter holidays, lifted one eyebrow at Tom, lowered one lid very slowly, and gave a level, sidelong glance to his mother.",-0.205072403,-0.2113900185,-0.2546386719,-0.1148700714,-0.4084277153015136,1
16262,Can you give me one reason I should put myself to the smallest inconvenience on your account?,give,me,p,one reason i should put myself to the smallest inconvenience on your account,n,give,VB,2,you,PRP,PRON,3,NN,NOUN,4,,,18,dative,alternating,Can you give one reason i should put myself to the smallest inconvenience on your account to me?,0.6964223385,0.3891892433,0.2318739891,0.5407807827,0.2868452072143554,1
25631,Louis-Ulysse Chopard had won himself an international clientele.,won,himself,p,an international clientele,n,win,VBN,3,louis-ulysse chopard,PRP,PRON,4,NN,NOUN,5,,,9,dative,benefactive_alternating,Louis-Ulysse Chopard had won an international clientele for himself.,-0.7812256813,-0.7893733978,-0.5298666954,-0.5054531097,-0.7085790634155273,1
17112,So did you tell him the story about his necklace too?,tell,him,p,the story about his necklace,n,tell,VB,3,you,PRP,PRON,4,NN,NOUN,5,,,12,dative,alternating,So did you tell the story about his necklace to him too?,0.2673335075,-0.4154143333,-0.3088760376,0.4459252357,-0.046091079711914,1
25484,"""Aftenposten"" gave the sitcom a mediocre review.",gave,the sitcom,n,a mediocre review,n,give,VBD,3,aftenposten,NN,NOUN,4,NN,NOUN,6,,,10,dative,alternating,"""Aftenposten"" gave a mediocre review to the sitcom.",-1.110010386,-0.3974833488,0.6462862492,0.4244322777,-0.0405550003051757,1
7601,A righteous anger had given her courage to declare all the scorn and indignation she felt.,given,her,p,courage to declare all the scorn and indignation she felt,n,give,VBN,4,a righteous anger,PRP,PRON,5,NN,NOUN,6,,,17,dative,alternating,A righteous anger had given courage to declare all the scorn and indignation she felt to her.,0.6199655533,0.3802433014,0.5367364883,0.7985491753,0.0871849060058593,1
16747,"- Yeah, she gave me the guns.",gave,me,p,the guns,n,give,VBD,4,she,PRP,PRON,5,NNS,NOUN,6,,,9,dative,alternating,"- Yeah, she gave the guns to me.",-0.02604389191,-0.1477735043,-0.2471425533,0.08305668831,0.4452600479125976,1
1309,I'll give you that when you come up.,give,you,p,that,i,give,VB,2,i,PRP,PRON,3,DT,PRON,4,,,10,dative,alternating,I'll give that to you when you come up.,-0.2476015091,-0.2439775467,-0.2676961422,-0.2171730995,0.1835954189300537,1
13617,Tell me your name again.,Tell,me,p,your name,n,tell,VB,0,,PRP,PRON,1,NN,NOUN,2,,,6,dative,alternating,Tell your name to me again.,1.494848251,0.542853117,0.5240244865,1.380213261,1.081678867340088,1
18418,Bring me the truth serum.,Bring,me,p,the truth serum,n,bring,VB,0,,PRP,PRON,1,NN,NOUN,2,,,6,dative,alternating,Bring the truth serum to me.,-0.4273972511,-0.7925715446,-0.5295615196,-0.5140109062,-0.1454520225524902,1
6579,The Robin said that the Swallow must give her time to grow calm an’ then she would find the knife an’ bear-claws for him.,give,her,p,time to grow calm,n,give,VB,7,the swallow,PRP,PRON,8,NN,NOUN,9,,,27,dative,alternating,The Robin said that the Swallow must give time to grow calm to her an’ then she would find the knife an’ bear-claws for him.,0.1163187027,-0.07634687424,0.1726741791,0.1298489571,0.0034742355346679,1
1902,If they get any more than thirteen customers which is highly unlikely unless there's a sale on  then we'll get them  we'll give them twenty five pence per customer on top.,give,them,p,twenty five pence per customer on top,n,give,VB,27,we,PRP,PRON,28,NNS,NOUN,29,,,37,dative,alternating,If they get any more than thirteen customers which is highly unlikely unless there's a sale on  then we'll get them  we'll give twenty five pence per customer on top to them.,0.1545858383,0.06489825249,0.09448242188,0.1736624241,0.144059419631958,1
6511,"Moh-Kwa said at last that if the owls called the Widow who was his guest a Siwash again, he would give her two more baby owls.",give,her,p,two more baby owls,n,give,VB,21,he,PRP,PRON,22,NNS,NOUN,23,,,28,dative,alternating,"Moh-Kwa said at last that if the owls called the Widow who was his guest a Siwash again, he would give two more baby owls to her.",-0.02577018738,-0.1011767387,-0.06099367142,-0.07493257523,-0.0736184120178222,1
9323,"Mannix, I asked Intertect to send me their best man.",send,me,p,their best man,n,send,VB,6,,PRP,PRON,7,NN,NOUN,8,,,12,dative,alternating,"Mannix, I asked Intertect to send their best man to me.",-0.2124698162,-0.1477642059,-0.1892347336,-0.202445507,-0.1355676651000976,1
17409,It might offer us a solid lead on a hero relic.,offer,us,p,a solid lead on a hero relic,n,offer,VB,2,it,PRP,PRON,3,NN,NOUN,4,,,12,dative,alternating,It might offer a solid lead on a hero relic to us.,0.01254463196,-0.0833530426,-0.2708649635,0.07716655731,-0.3250813484191894,1
22660,"Give us, Spain, the joy of dying for you!",Give,us,p,the joy of dying for you,n,give,VB,0,,PRP,PRON,1,NN,NOUN,5,,,12,dative,alternating,"Give the joy of dying for you to us, Spain,!",1.367143154,0.8849868774,0.9326343536,1.574561596,0.7485995292663574,0
17638,Show me the seagulls.,Show,me,p,the seagulls,n,show,VB,0,,PRP,PRON,1,NNS,NOUN,2,,,5,dative,alternating,Show the seagulls to me.,-0.2786598206,-0.9990434647,-0.3262395859,-0.6277389526,0.4588913917541504,1
4732,“You cannot do your friend a better service. ” The Doctor gave him his hand.,gave,him,p,his hand,n,give,VBD,14,the doctor,PRP,PRON,15,NN,NOUN,16,,,19,dative,alternating,“You cannot do your friend a better service. ” The Doctor gave his hand to him.,0.153629303,-0.1609008312,-0.006630659103,0.05432701111,0.0972976684570312,1
950,well i want to play the buying game but i was wondering if you could tell leslie a really funny story about what happened this weekend at the river.,tell,leslie,n,a really funny story about what happened this weekend at the river,n,tell,VB,15,you,NNP,PROPN,16,NN,NOUN,17,,,30,dative,alternating,well i want to play the buying game but i was wondering if you could tell a really funny story about what happened this weekend at the river to leslie.,0.06602334976,0.06192231178,0.08073234558,0.2243380547,-0.000307559967041,1
7563,"But the next day, while Mark was thinking apprehensively of 'Illusion' as a perfect mine of personalities, the heavy steps were heard again in the passage and up the staircase; he sighed wearily, thinking that perhaps the outraged Mr. Humpage had remembered something more offensive, and had called again to give him the benefit of it.",give,him,p,the benefit of it,n,give,VB,57,,PRP,PRON,58,NN,NOUN,59,,,64,dative,alternating,"But the next day, while Mark was thinking apprehensively of 'Illusion' as a perfect mine of personalities, the heavy steps were heard again in the passage and up the staircase; he sighed wearily, thinking that perhaps the outraged Mr. Humpage had remembered something more offensive, and had called again to give the benefit of it to him.",0.0636267662,-0.06949043274,-0.07224321365,-0.03963470459,-0.0836653709411621,1
15480,"Fran, get me a larger vicryl mesh.",get,me,p,a larger vicryl mesh,n,get,VB,2,,PRP,PRON,3,NN,NOUN,4,,,9,dative,benefactive_alternating,"Fran, get a larger vicryl mesh for me.",-0.2899551392,-0.6067328453,-0.5742487907,-0.6471815109,-0.6298203468322754,1
2315,"Well, give me a bit of space for it",give,me,p,a bit of space,n,give,VB,2,,PRP,PRON,3,NN,NOUN,4,,,10,dative,alternating,"Well, give a bit of space to me for it",0.6316626072,0.1845860481,-0.2471253872,0.8291199207,0.6555819511413574,1
7001,"To those men who dreamed this figure, to us who look upon her and worship, the dominion of Time is a forgotten thing; we ask no pity for our human woes; they have passed, they have crumbled: she gives us a better gift than pity, insight into the hidden things of life and of art; she wings with hope, if with stern hope, our dream of beauty.",gives,us,p,"a better gift than pity , insight into the hidden things of life and of art",n,give,VBZ,44,she,PRP,PRON,45,NN,NOUN,46,,,78,dative,alternating,"To those men who dreamed this figure, to us who look upon her and worship, the dominion of Time is a forgotten thing; we ask no pity for our human woes; they have passed, they have crumbled: she gives a better gift than pity, insight into the hidden things of life and of art to us; she wings with hope, if with stern hope, our dream of beauty.",0.03905677795,-0.06178426743,-0.02205848694,0.08432579041,-0.0193457603454589,1
3111,Who'd like to ask me a question?,ask,me,p,a question,n,ask,VB,4,,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,Who'd like to ask a question to me?,0.3834676743,-0.3110291958,-0.1952517033,0.05716133118,-0.0399582386016845,1
3656,Will you not give her a glass of mead?,give,her,p,a glass of mead,n,give,VB,3,you,PRP,PRON,4,NN,NOUN,5,,,10,dative,alternating,Will you not give a glass of mead to her?,0.1676225662,-0.2730882168,-0.1691031456,0.1947581768,-0.0094079971313476,1
16225,"- lf you could tell her just one thing, what would it be?",tell,her,p,just one thing,n,tell,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,15,dative,alternating,"- lf you could tell just one thing to her, what would it be?",0.4594581127,0.1499819756,-0.1247167587,0.1031315327,0.2565963268280029,1
20043,Could you give him a pencil and some paper?,give,him,p,a pencil and some paper,n,give,VB,2,you,PRP,PRON,3,NN,NOUN,4,,,10,dative,alternating,Could you give a pencil and some paper to him?,0.7328925133,0.2025132179,-0.1013057232,0.1027355194,0.1716132164001464,1
18741,Give her another chance.,Give,her,p,another chance,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give another chance to her.,1.005672932,0.01244020462,-0.3126809597,1.869663239,0.2804794311523437,1
5086,"We have our own father's field, which shall always give us bread for hunger and money for need.",give,us,p,bread for hunger and money for need,n,give,VB,11,which,PRP,PRON,12,NN,NOUN,13,,,21,dative,alternating,"We have our own father's field, which shall always give bread for hunger and money for need to us.",0.3059325218,0.1048836708,-0.06117773056,0.1943621635,0.1320123672485351,1
15006,Tell me more about the bag.,Tell,me,p,more about the bag,n,tell,VB,0,,PRP,PRON,1,JJR,ADJ,2,,,7,dative,alternating,Tell more about the bag to me.,1.52938509,0.7650074959,0.531280756,1.292235851,1.2476534843444824,1
19558,I'm always gonna regret giving' her that Heimlich.,giving,her,p,that heimlich,n,give,VBG,6,,PRP,PRON,8,NNP,PROPN,9,,,12,dative,alternating,I'm always gonna regret giving' that heimlich to her.,-0.2663545609,-0.2795319557,-0.274112463,-0.1553108692,-0.1988029479980468,0
14756,All that remains is to ask your forgiveness and grant me the strength,grant,me,p,the strength,n,grant,VB,9,,PRP,PRON,10,NN,NOUN,11,,,13,dative,alternating,All that remains is to ask your forgiveness and grant the strength to me,0.09483075142,-0.02646780014,0.1338105202,0.4414322376,-0.0242362022399902,1
10524,I must teach you a lesson.,teach,you,p,a lesson,n,teach,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,I must teach a lesson to you.,0.2722759247,-0.2941508293,-0.02523565292,0.7481353283,-0.0996336936950683,1
6419,"When it’s trompled sufficient, he packs off the stalks an’ straw to make mats an’ thatches for the ’dobies; while he scrapes up the dust an’ wheat into a blanket an’ climbs onto the roof of his casa an’ pours it down slow onto the ground, an’ all so it gives the wind a openin’ to get action an’ blow away the chaff an’ dust.",gives,the wind,n,a openin ’ to get action an ’ blow away the chaff an ’ dust,n,give,VBZ,61,it,NN,NOUN,62,NN,NOUN,64,,,80,dative,alternating,"When it’s trompled sufficient, he packs off the stalks an’ straw to make mats an’ thatches for the ’dobies; while he scrapes up the dust an’ wheat into a blanket an’ climbs onto the roof of his casa an’ pours it down slow onto the ground, an’ all so it gives a openin ’ to get action an ’ blow away the chaff an ’ dust to the wind.",0.000515460968,-0.03634214401,-0.09212255478,-0.02594423294,-0.0975360870361328,1
